time,ENV.pressure,ENV.temperature,PHOT.O2_1,PHOT.O3_1,PHOT.O3_2
226950,8.78E+03,2.03E+02,1.28E-16,1.27E-06,3.13E-04
227100,8.78E+03,2.03E+02,1.35E-16,1.37E-06,3.18E-04
227250,8.78E+03,2.03E+02,1.41E-16,1.49E-06,3.24E-04
227400,8.78E+03,2.03E+02,1.48E-16,1.60E-06,3.28E-04
227550,8.78E+03,2.03E+02,1.56E-16,1.73E-06,3.33E-04
227700,8.78E+03,2.03E+02,1.63E-16,1.86E-06,3.38E-04
227850,8.78E+03,2.03E+02,1.70E-16,2.00E-06,3.42E-04
228000,8.78E+03,2.03E+02,1.78E-16,2.14E-06,3.46E-04
228150,8.78E+03,2.03E+02,1.86E-16,2.30E-06,3.51E-04
228300,8.78E+03,2.03E+02,1.94E-16,2.45E-06,3.55E-04
228450,8.78E+03,2.03E+02,2.02E-16,2.62E-06,3.59E-04
228600,8.78E+03,2.03E+02,2.11E-16,2.80E-06,3.63E-04
228750,8.78E+03,2.03E+02,2.20E-16,2.98E-06,3.66E-04
228900,8.78E+03,2.03E+02,2.29E-16,3.17E-06,3.70E-04
229050,8.78E+03,2.03E+02,2.38E-16,3.37E-06,3.74E-04
229200,8.78E+03,2.03E+02,2.48E-16,3.58E-06,3.78E-04
229350,8.78E+03,2.03E+02,2.57E-16,3.79E-06,3.81E-04
229500,8.78E+03,2.03E+02,2.68E-16,4.02E-06,3.85E-04
229650,8.78E+03,2.03E+02,2.78E-16,4.25E-06,3.88E-04
229800,8.78E+03,2.03E+02,2.89E-16,4.49E-06,3.92E-04
229950,8.78E+03,2.03E+02,3.00E-16,4.74E-06,3.95E-04
230100,8.78E+03,2.03E+02,3.11E-16,4.99E-06,3.98E-04
230250,8.78E+03,2.03E+02,3.23E-16,5.26E-06,4.02E-04
230400,8.78E+03,2.03E+02,3.35E-16,5.53E-06,4.05E-04
230550,8.78E+03,2.03E+02,3.45E-16,5.75E-06,4.08E-04
230700,8.78E+03,2.03E+02,3.55E-16,5.98E-06,4.10E-04
230850,8.78E+03,2.03E+02,3.66E-16,6.21E-06,4.13E-04
231000,8.78E+03,2.03E+02,3.77E-16,6.45E-06,4.15E-04
231150,8.78E+03,2.03E+02,3.88E-16,6.69E-06,4.17E-04
231300,8.78E+03,2.03E+02,3.99E-16,6.94E-06,4.20E-04
231450,8.78E+03,2.03E+02,4.11E-16,7.19E-06,4.22E-04
231600,8.78E+03,2.03E+02,4.23E-16,7.45E-06,4.25E-04
231750,8.78E+03,2.03E+02,4.36E-16,7.71E-06,4.27E-04
231900,8.78E+03,2.03E+02,4.49E-16,7.97E-06,4.29E-04
232050,8.78E+03,2.03E+02,4.62E-16,8.24E-06,4.32E-04
232200,8.78E+03,2.03E+02,4.76E-16,8.51E-06,4.34E-04
232350,8.78E+03,2.03E+02,4.91E-16,8.79E-06,4.36E-04
232500,8.78E+03,2.03E+02,5.06E-16,9.08E-06,4.38E-04
232650,8.78E+03,2.03E+02,5.21E-16,9.36E-06,4.41E-04
232800,8.78E+03,2.03E+02,5.37E-16,9.65E-06,4.43E-04
232950,8.78E+03,2.03E+02,5.54E-16,9.95E-06,4.45E-04
233100,8.78E+03,2.03E+02,5.71E-16,1.02E-05,4.47E-04
233250,8.78E+03,2.03E+02,5.90E-16,1.06E-05,4.49E-04
233400,8.78E+03,2.03E+02,6.09E-16,1.09E-05,4.52E-04
233550,8.78E+03,2.03E+02,6.29E-16,1.12E-05,4.54E-04
233700,8.78E+03,2.03E+02,6.50E-16,1.15E-05,4.56E-04
233850,8.78E+03,2.03E+02,6.72E-16,1.18E-05,4.58E-04
234000,8.78E+03,2.03E+02,6.95E-16,1.21E-05,4.60E-04
234150,8.78E+03,2.03E+02,7.11E-16,1.23E-05,4.62E-04
234300,8.78E+03,2.03E+02,7.27E-16,1.25E-05,4.63E-04
234450,8.78E+03,2.03E+02,7.44E-16,1.28E-05,4.64E-04
234600,8.78E+03,2.03E+02,7.62E-16,1.30E-05,4.66E-04
234750,8.78E+03,2.03E+02,7.80E-16,1.32E-05,4.67E-04
234900,8.78E+03,2.03E+02,7.99E-16,1.34E-05,4.68E-04
235050,8.78E+03,2.03E+02,8.19E-16,1.36E-05,4.69E-04
235200,8.78E+03,2.03E+02,8.40E-16,1.39E-05,4.71E-04
235350,8.78E+03,2.03E+02,8.61E-16,1.41E-05,4.72E-04
235500,8.78E+03,2.03E+02,8.84E-16,1.43E-05,4.73E-04
235650,8.78E+03,2.03E+02,9.07E-16,1.45E-05,4.75E-04
235800,8.78E+03,2.03E+02,9.32E-16,1.48E-05,4.76E-04
235950,8.78E+03,2.03E+02,9.57E-16,1.50E-05,4.77E-04
236100,8.78E+03,2.03E+02,9.83E-16,1.52E-05,4.78E-04
236250,8.78E+03,2.03E+02,1.01E-15,1.55E-05,4.80E-04
236400,8.78E+03,2.03E+02,1.04E-15,1.57E-05,4.81E-04
236550,8.78E+03,2.03E+02,1.07E-15,1.59E-05,4.82E-04
236700,8.78E+03,2.03E+02,1.10E-15,1.62E-05,4.83E-04
236850,8.78E+03,2.03E+02,1.13E-15,1.64E-05,4.85E-04
237000,8.78E+03,2.03E+02,1.17E-15,1.66E-05,4.86E-04
237150,8.78E+03,2.03E+02,1.21E-15,1.69E-05,4.87E-04
237300,8.78E+03,2.03E+02,1.24E-15,1.71E-05,4.88E-04
237450,8.78E+03,2.03E+02,1.28E-15,1.73E-05,4.90E-04
237600,8.78E+03,2.03E+02,1.32E-15,1.76E-05,4.91E-04
237750,8.78E+03,2.03E+02,1.34E-15,1.77E-05,4.91E-04
237900,8.78E+03,2.03E+02,1.35E-15,1.78E-05,4.92E-04
238050,8.78E+03,2.03E+02,1.37E-15,1.78E-05,4.92E-04
238200,8.78E+03,2.03E+02,1.39E-15,1.79E-05,4.92E-04
238350,8.78E+03,2.03E+02,1.40E-15,1.80E-05,4.93E-04
238500,8.78E+03,2.03E+02,1.42E-15,1.81E-05,4.93E-04
238650,8.78E+03,2.03E+02,1.44E-15,1.82E-05,4.94E-04
238800,8.78E+03,2.03E+02,1.45E-15,1.83E-05,4.94E-04
238950,8.78E+03,2.03E+02,1.47E-15,1.84E-05,4.94E-04
239100,8.78E+03,2.03E+02,1.49E-15,1.85E-05,4.95E-04
239250,8.78E+03,2.03E+02,1.51E-15,1.85E-05,4.95E-04
239400,8.78E+03,2.03E+02,1.52E-15,1.86E-05,4.96E-04
239550,8.78E+03,2.03E+02,1.54E-15,1.87E-05,4.96E-04
239700,8.78E+03,2.03E+02,1.56E-15,1.88E-05,4.96E-04
239850,8.78E+03,2.03E+02,1.58E-15,1.89E-05,4.97E-04
240000,8.78E+03,2.03E+02,1.60E-15,1.90E-05,4.97E-04
240150,8.78E+03,2.03E+02,1.62E-15,1.91E-05,4.98E-04
240300,8.78E+03,2.03E+02,1.64E-15,1.92E-05,4.98E-04
240450,8.78E+03,2.03E+02,1.66E-15,1.93E-05,4.98E-04
240600,8.78E+03,2.03E+02,1.68E-15,1.93E-05,4.99E-04
240750,8.78E+03,2.03E+02,1.70E-15,1.94E-05,4.99E-04
240900,8.78E+03,2.03E+02,1.72E-15,1.95E-05,4.99E-04
241050,8.78E+03,2.03E+02,1.75E-15,1.96E-05,5.00E-04
241200,8.78E+03,2.03E+02,1.77E-15,1.97E-05,5.00E-04
241350,8.78E+03,2.03E+02,1.75E-15,1.96E-05,5.00E-04
241500,8.78E+03,2.03E+02,1.73E-15,1.95E-05,4.99E-04
241650,8.78E+03,2.03E+02,1.71E-15,1.95E-05,4.99E-04
241800,8.78E+03,2.03E+02,1.69E-15,1.94E-05,4.98E-04
241950,8.78E+03,2.03E+02,1.67E-15,1.93E-05,4.98E-04
242100,8.78E+03,2.03E+02,1.65E-15,1.92E-05,4.98E-04
242250,8.78E+03,2.03E+02,1.63E-15,1.91E-05,4.97E-04
242400,8.78E+03,2.03E+02,1.61E-15,1.90E-05,4.97E-04
242550,8.78E+03,2.03E+02,1.59E-15,1.90E-05,4.96E-04
242700,8.78E+03,2.03E+02,1.57E-15,1.89E-05,4.96E-04
242850,8.78E+03,2.03E+02,1.56E-15,1.88E-05,4.95E-04
243000,8.78E+03,2.03E+02,1.54E-15,1.87E-05,4.95E-04
243150,8.78E+03,2.03E+02,1.52E-15,1.86E-05,4.94E-04
243300,8.78E+03,2.03E+02,1.50E-15,1.85E-05,4.94E-04
243450,8.78E+03,2.03E+02,1.49E-15,1.85E-05,4.93E-04
243600,8.78E+03,2.03E+02,1.47E-15,1.84E-05,4.93E-04
243750,8.78E+03,2.03E+02,1.46E-15,1.83E-05,4.93E-04
243900,8.78E+03,2.03E+02,1.44E-15,1.82E-05,4.92E-04
244050,8.78E+03,2.03E+02,1.42E-15,1.81E-05,4.92E-04
244200,8.78E+03,2.03E+02,1.41E-15,1.81E-05,4.91E-04
244350,8.78E+03,2.03E+02,1.39E-15,1.80E-05,4.91E-04
244500,8.78E+03,2.03E+02,1.38E-15,1.79E-05,4.90E-04
244650,8.78E+03,2.03E+02,1.36E-15,1.78E-05,4.90E-04
244800,8.78E+03,2.03E+02,1.35E-15,1.77E-05,4.89E-04
244950,8.78E+03,2.03E+02,1.31E-15,1.75E-05,4.88E-04
245100,8.78E+03,2.03E+02,1.27E-15,1.73E-05,4.87E-04
245250,8.78E+03,2.03E+02,1.23E-15,1.70E-05,4.85E-04
245400,8.78E+03,2.03E+02,1.19E-15,1.68E-05,4.84E-04
245550,8.78E+03,2.03E+02,1.16E-15,1.65E-05,4.83E-04
245700,8.78E+03,2.03E+02,1.13E-15,1.63E-05,4.81E-04
245850,8.78E+03,2.03E+02,1.09E-15,1.61E-05,4.80E-04
246000,8.78E+03,2.03E+02,1.06E-15,1.58E-05,4.79E-04
246150,8.78E+03,2.03E+02,1.04E-15,1.56E-05,4.77E-04
246300,8.78E+03,2.03E+02,1.01E-15,1.54E-05,4.76E-04
246450,8.78E+03,2.03E+02,9.81E-16,1.52E-05,4.75E-04
246600,8.78E+03,2.03E+02,9.56E-16,1.49E-05,4.73E-04
246750,8.78E+03,2.03E+02,9.31E-16,1.47E-05,4.72E-04
246900,8.78E+03,2.03E+02,9.08E-16,1.45E-05,4.70E-04
247050,8.78E+03,2.03E+02,8.85E-16,1.43E-05,4.69E-04
247200,8.78E+03,2.03E+02,8.64E-16,1.40E-05,4.68E-04
247350,8.78E+03,2.03E+02,8.43E-16,1.38E-05,4.66E-04
247500,8.78E+03,2.03E+02,8.23E-16,1.36E-05,4.65E-04
247650,8.78E+03,2.03E+02,8.04E-16,1.34E-05,4.64E-04
247800,8.78E+03,2.03E+02,7.85E-16,1.32E-05,4.62E-04
247950,8.78E+03,2.03E+02,7.68E-16,1.29E-05,4.61E-04
248100,8.78E+03,2.03E+02,7.50E-16,1.27E-05,4.59E-04
248250,8.78E+03,2.03E+02,7.34E-16,1.25E-05,4.58E-04
248400,8.78E+03,2.03E+02,7.18E-16,1.23E-05,4.57E-04
248550,8.78E+03,2.03E+02,6.94E-16,1.20E-05,4.54E-04
248700,8.78E+03,2.03E+02,6.72E-16,1.17E-05,4.52E-04
248850,8.78E+03,2.03E+02,6.51E-16,1.13E-05,4.50E-04
249000,8.78E+03,2.03E+02,6.30E-16,1.10E-05,4.48E-04
249150,8.78E+03,2.03E+02,6.11E-16,1.07E-05,4.45E-04
249300,8.78E+03,2.03E+02,5.92E-16,1.04E-05,4.43E-04
249450,8.78E+03,2.03E+02,5.75E-16,1.01E-05,4.41E-04
249600,8.78E+03,2.03E+02,5.58E-16,9.81E-06,4.38E-04
249750,8.78E+03,2.03E+02,5.41E-16,9.52E-06,4.36E-04
249900,8.78E+03,2.03E+02,5.25E-16,9.23E-06,4.34E-04
250050,8.78E+03,2.03E+02,5.10E-16,8.95E-06,4.31E-04
250200,8.78E+03,2.03E+02,4.96E-16,8.66E-06,4.29E-04
250350,8.78E+03,2.03E+02,4.81E-16,8.39E-06,4.27E-04
250500,8.78E+03,2.03E+02,4.68E-16,8.11E-06,4.24E-04
250650,8.78E+03,2.03E+02,4.55E-16,7.85E-06,4.22E-04
250800,8.78E+03,2.03E+02,4.42E-16,7.58E-06,4.20E-04
250950,8.78E+03,2.03E+02,4.29E-16,7.32E-06,4.17E-04
251100,8.78E+03,2.03E+02,4.17E-16,7.07E-06,4.15E-04
251250,8.78E+03,2.03E+02,4.06E-16,6.82E-06,4.13E-04
251400,8.78E+03,2.03E+02,3.94E-16,6.57E-06,4.10E-04
251550,8.78E+03,2.03E+02,3.83E-16,6.33E-06,4.08E-04
251700,8.78E+03,2.03E+02,3.72E-16,6.10E-06,4.05E-04
251850,8.78E+03,2.02E+02,3.62E-16,5.87E-06,4.03E-04
252000,8.78E+03,2.02E+02,3.52E-16,5.64E-06,4.00E-04
252150,8.78E+03,2.02E+02,3.39E-16,5.36E-06,3.97E-04
252300,8.78E+03,2.02E+02,3.27E-16,5.09E-06,3.93E-04
252450,8.78E+03,2.02E+02,3.15E-16,4.83E-06,3.89E-04
252600,8.78E+03,2.02E+02,3.04E-16,4.57E-06,3.85E-04
252750,8.78E+03,2.02E+02,2.93E-16,4.32E-06,3.82E-04
252900,8.78E+03,2.02E+02,2.82E-16,4.09E-06,3.78E-04
253050,8.78E+03,2.02E+02,2.72E-16,3.86E-06,3.74E-04
253200,8.78E+03,2.02E+02,2.62E-16,3.63E-06,3.70E-04
253350,8.78E+03,2.02E+02,2.52E-16,3.42E-06,3.66E-04
253500,8.78E+03,2.02E+02,2.42E-16,3.22E-06,3.63E-04
253650,8.78E+03,2.02E+02,2.33E-16,3.02E-06,3.59E-04
253800,8.78E+03,2.02E+02,2.24E-16,2.84E-06,3.55E-04
253950,8.78E+03,2.02E+02,2.15E-16,2.66E-06,3.51E-04
254100,8.78E+03,2.02E+02,2.06E-16,2.48E-06,3.47E-04
254250,8.78E+03,2.02E+02,1.98E-16,2.32E-06,3.43E-04
254400,8.78E+03,2.02E+02,1.90E-16,2.17E-06,3.39E-04
254550,8.78E+03,2.02E+02,1.82E-16,2.02E-06,3.35E-04
254700,8.78E+03,2.02E+02,1.74E-16,1.88E-06,3.30E-04
254850,8.78E+03,2.02E+02,1.66E-16,1.74E-06,3.26E-04
255000,8.78E+03,2.02E+02,1.59E-16,1.62E-06,3.21E-04
255150,8.78E+03,2.02E+02,1.51E-16,1.50E-06,3.17E-04
255300,8.78E+03,2.02E+02,1.44E-16,1.38E-06,3.12E-04
255450,8.78E+03,2.02E+02,1.37E-16,1.27E-06,3.07E-04
255600,8.78E+03,2.02E+02,1.30E-16,1.17E-06,3.02E-04
259200,8.78E+03,2.08E+02,4.75E-19,6.18E-09,3.77E-07
259350,8.78E+03,2.08E+02,2.73E-19,3.67E-09,2.04E-07
259500,8.78E+03,2.08E+02,1.43E-19,2.02E-09,1.11E-07
259650,8.78E+03,2.08E+02,7.16E-20,1.06E-09,5.80E-08
259800,8.78E+03,2.08E+02,3.20E-20,5.14E-10,2.84E-08
259950,8.78E+03,2.08E+02,1.30E-20,2.30E-10,1.37E-08
260100,8.78E+03,2.07E+02,4.76E-21,9.39E-11,6.18E-09
260250,8.78E+03,2.07E+02,1.64E-21,3.51E-11,2.60E-09
260400,8.78E+03,2.07E+02,6.07E-22,1.16E-11,1.03E-09
260550,8.78E+03,2.07E+02,2.77E-22,3.59E-12,3.42E-10
260700,8.78E+03,2.07E+02,1.40E-22,1.19E-12,1.12E-10
260850,8.78E+03,2.07E+02,6.76E-23,4.79E-13,3.37E-11
261000,8.78E+03,2.07E+02,2.29E-23,2.12E-13,8.65E-12
261150,8.78E+03,2.07E+02,3.21E-24,8.29E-14,2.50E-12
261300,8.78E+03,2.07E+02,2.00E-26,1.95E-14,7.53E-13
261450,8.78E+03,2.07E+02,5.27E-35,2.46E-15,2.68E-13
261600,8.78E+03,2.07E+02,2.01E-67,1.70E-16,7.23E-14
261750,8.78E+03,2.07E+02,2.05E-183,7.37E-19,1.38E-14
261900,8.78E+03,2.07E+02,0.00E+00,1.06E-33,5.11E-23
262050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
262200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
262350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
262500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
262650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
262800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
262950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
263100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
263250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
263400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
263550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
263700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
263850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
264000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
264150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
264300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
264450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
264600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
264750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
264900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
265050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
265200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
265350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
265500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
265650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
265800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
265950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
266100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
266250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
266400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
266550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
266700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
266850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
267000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
267150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
267300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
267450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
267600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
267750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
267900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
268050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
268200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
268350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
268500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
268650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
268800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
268950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
269100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
269250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
269400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
269550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
269700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
269850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
270000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
270150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
270300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
270450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
270600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
270750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
270900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
271050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
271200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
271350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
271500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
271650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
271800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
271950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
272100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
272250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
272400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
272550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
272700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
272850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
273000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
273150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
273300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
273450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
273600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
273750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
273900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
274050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
274200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
274350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
274500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
274650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
274800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
274950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
275100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
275250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
275400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
275550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
275700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
275850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
276000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
276150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
276300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
276450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
276600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
276750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
276900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
277050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
277200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
277350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
277500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
277650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
277800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
277950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
278100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
278250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
278400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
278550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
278700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
278850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
279000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
279150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
279300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
279450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
279600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
279750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
279900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
280050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
280200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
280350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
280500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
280650,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
280800,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
280950,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
281100,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
281250,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
281400,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
281550,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
281700,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
281850,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
282000,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
282150,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
282300,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
282450,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
282600,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
282750,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
282900,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
283050,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
283200,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
283350,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
283500,8.78E+03,2.07E+02,0.00E+00,0.00E+00,0.00E+00
283650,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
283800,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
283950,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
284100,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
284250,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
284400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
284550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
284700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
284850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
285000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
285150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
285300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
